idade,salario_anual,num_contas,num_cartoes,juros_emprestimo,num_emprestimos,dias_atraso,num_pagamentos_atrasados,divida_total,investimento_mensal,score_credito
20.0,144881.68,3.0,4.0,15.0,4.0,6.0,13.0,404.51,2.275.336.623.454.570,Regular
20.0,144881.68,3.0,4.0,15.0,4.0,10.0,15.0,404.51,2.275.336.623.454.570,Regular
20.0,144881.68,3.0,4.0,15.0,4.0,5.0,13.0,404.51,2.275.336.623.454.570,Regular
20.0,144881.68,3.0,4.0,15.0,4.0,5.0,13.0,404.51,2.275.336.623.454.570,Regular
20.0,144881.68,3.0,4.0,15.0,4.0,5.0,16.0,404.51,2.275.336.623.454.570,Regular
20.0,144881.68,3.0,4.0,15.0,4.0,4.0,13.0,404.51,2.275.336.623.454.570,Regular
20.0,144881.68,3.0,4.0,15.0,4.0,1.0,13.0,404.51,2.275.336.623.454.570,Regular
20.0,144881.68,3.0,4.0,15.0,4.0,3.0,12.0,404.51,2.275.336.623.454.570,Regular
38.0,108147.3,3.0,6.0,6.0,4.0,14.0,20.0,1113.06,11.653.311.639.609.700,Regular
38.0,108147.3,3.0,6.0,6.0,4.0,13.0,19.0,1113.06,11.653.311.639.609.700,Regular
38.0,108147.3,3.0,6.0,6.0,4.0,14.0,21.0,1113.06,11.653.311.639.609.700,Regular
38.0,108147.3,3.0,6.0,6.0,4.0,14.0,20.0,1113.06,11.653.311.639.609.700,Regular
38.0,108147.3,3.0,6.0,6.0,4.0,14.0,20.0,1113.06,11.653.311.639.609.700,Regular
38.0,108147.3,3.0,6.0,6.0,4.0,14.0,20.0,1113.06,11.653.311.639.609.700,Regular
38.0,108147.3,3.0,6.0,6.0,4.0,13.0,20.0,1113.06,11.653.311.639.609.700,Alto
38.0,108147.3,3.0,6.0,6.0,4.0,14.0,20.0,1113.06,11.653.311.639.609.700,Alto
27.0,17759.1,6.0,8.0,19.0,5.0,20.0,20.0,3598.39,15.193.960.535.175.200,Regular
27.0,17759.1,6.0,8.0,19.0,5.0,24.0,20.0,3598.39,15.193.960.535.175.200,Baixo
27.0,17759.1,6.0,8.0,19.0,5.0,24.0,21.0,3598.39,15.193.960.535.175.200,Baixo
27.0,17759.1,6.0,8.0,19.0,5.0,24.0,20.0,3598.39,15.193.960.535.175.200,Baixo
27.0,17759.1,6.0,8.0,19.0,5.0,24.0,20.0,3598.39,15.193.960.535.175.200,Regular
27.0,17759.1,6.0,8.0,19.0,5.0,24.0,20.0,3598.39,15.193.960.535.175.200,Baixo
28.0,17759.1,6.0,8.0,19.0,5.0,24.0,23.0,3598.39,15.193.960.535.175.200,Baixo
28.0,17759.1,6.0,8.0,19.0,5.0,26.0,20.0,3598.39,15.193.960.535.175.200,Baixo
37.0,85328.73,3.0,4.0,11.0,1.0,11.0,17.0,585.05,9.581.963.873.724.100,Alto
37.0,85328.73,3.0,4.0,11.0,1.0,12.0,18.0,585.05,9.581.963.873.724.100,Alto
37.0,85328.73,3.0,4.0,11.0,1.0,7.0,17.0,585.05,9.581.963.873.724.100,Alto
37.0,85328.73,3.0,4.0,11.0,1.0,12.0,17.0,585.05,9.581.963.873.724.100,Alto
37.0,85328.73,3.0,4.0,11.0,1.0,12.0,14.0,585.05,9.581.963.873.724.100,Alto
37.0,85328.73,3.0,4.0,11.0,1.0,12.0,14.0,585.05,9.581.963.873.724.100,Alto
37.0,85328.73,3.0,4.0,11.0,1.0,12.0,17.0,585.05,9.581.963.873.724.100,Alto
37.0,85328.73,3.0,4.0,11.0,1.0,17.0,17.0,585.05,9.581.963.873.724.100,Alto
26.0,134321.44,3.0,5.0,12.0,4.0,26.0,19.0,1428.68,20.621.633.338.500.500,Regular
26.0,134321.44,3.0,5.0,12.0,4.0,26.0,19.0,1428.68,20.621.633.338.500.500,Regular
26.0,134321.44,3.0,5.0,12.0,4.0,26.0,21.0,1428.68,20.621.633.338.500.500,Regular
27.0,134321.44,3.0,5.0,12.0,4.0,26.0,22.0,1428.68,20.621.633.338.500.500,Regular
27.0,134321.44,3.0,5.0,12.0,4.0,26.0,21.0,1428.68,20.621.633.338.500.500,Alto
27.0,134321.44,3.0,5.0,12.0,4.0,26.0,19.0,1428.68,20.621.633.338.500.500,Alto
27.0,134321.44,3.0,5.0,12.0,4.0,26.0,19.0,1428.68,20.621.633.338.500.500,Alto
27.0,134321.44,3.0,5.0,12.0,4.0,29.0,20.0,1428.68,20.621.633.338.500.500,Regular
24.0,61008.0,10.0,5.0,32.0,4.0,16.0,19.0,1755.81,7.360.092.893.712.020,Baixo
24.0,61008.0,10.0,5.0,32.0,4.0,16.0,19.0,1755.81,7.360.092.893.712.020,Baixo
24.0,61008.0,10.0,5.0,32.0,4.0,16.0,19.0,1755.81,7.360.092.893.712.020,Baixo
24.0,61008.0,10.0,5.0,32.0,4.0,16.0,19.0,1755.81,7.360.092.893.712.020,Baixo
24.0,61008.0,10.0,5.0,32.0,4.0,16.0,20.0,1755.81,7.360.092.893.712.020,Regular
24.0,61008.0,10.0,5.0,32.0,4.0,16.0,19.0,1755.81,7.360.092.893.712.020,Baixo
24.0,61008.0,10.0,5.0,32.0,4.0,14.0,19.0,1755.81,7.360.092.893.712.020,Baixo
24.0,61008.0,10.0,5.0,32.0,4.0,16.0,19.0,1755.81,7.360.092.893.712.020,Baixo
19.0,28665.76,7.0,3.0,5.0,1.0,14.0,10.0,1237.46,4.431.234.274.961.540,Regular
19.0,28665.76,7.0,3.0,5.0,1.0,16.0,10.0,1237.46,4.431.234.274.961.540,Regular
19.0,28665.76,7.0,3.0,5.0,1.0,16.0,13.0,1237.46,4.431.234.274.961.540,Regular
19.0,28665.76,7.0,3.0,5.0,1.0,16.0,11.0,1237.46,4.431.234.274.961.540,Regular
19.0,28665.76,7.0,3.0,5.0,1.0,16.0,10.0,1237.46,4.431.234.274.961.540,Regular
19.0,28665.76,7.0,3.0,5.0,1.0,16.0,10.0,1237.46,4.431.234.274.961.540,Regular
19.0,28665.76,7.0,3.0,5.0,1.0,16.0,12.0,1237.46,4.431.234.274.961.540,Regular
19.0,28665.76,7.0,3.0,5.0,1.0,16.0,10.0,1237.46,4.431.234.274.961.540,Regular
18.0,56803.71,7.0,5.0,25.0,6.0,51.0,23.0,2593.44,9.438.794.944.530.970,Regular
18.0,56803.71,7.0,5.0,25.0,6.0,46.0,23.0,2593.44,9.438.794.944.530.970,Regular
18.0,56803.71,7.0,5.0,25.0,6.0,46.0,20.0,2593.44,9.438.794.944.530.970,Regular
18.0,56803.71,7.0,5.0,25.0,6.0,46.0,23.0,2593.44,9.438.794.944.530.970,Regular
19.0,56803.71,7.0,5.0,25.0,6.0,46.0,24.0,2593.44,9.438.794.944.530.970,Regular
19.0,56803.71,7.0,5.0,25.0,6.0,46.0,23.0,2593.44,9.438.794.944.530.970,Regular
19.0,56803.71,7.0,5.0,25.0,6.0,44.0,23.0,2593.44,9.438.794.944.530.970,Baixo
19.0,56803.71,7.0,5.0,25.0,6.0,44.0,23.0,2593.44,9.438.794.944.530.970,Baixo
31.0,38364.82,9.0,6.0,32.0,4.0,34.0,22.0,1973.63,4.152.856.863.202.230,Baixo
31.0,38364.82,9.0,6.0,32.0,4.0,34.0,22.0,1973.63,4.152.856.863.202.230,Baixo
32.0,38364.82,9.0,6.0,32.0,4.0,34.0,22.0,1973.63,4.152.856.863.202.230,Baixo
32.0,38364.82,9.0,6.0,32.0,4.0,34.0,22.0,1973.63,4.152.856.863.202.230,Baixo
32.0,38364.82,9.0,6.0,32.0,4.0,31.0,20.0,1973.63,4.152.856.863.202.230,Baixo
32.0,38364.82,9.0,6.0,32.0,4.0,34.0,22.0,1973.63,4.152.856.863.202.230,Baixo
32.0,38364.82,9.0,6.0,32.0,4.0,34.0,23.0,1973.63,4.152.856.863.202.230,Baixo
32.0,38364.82,9.0,6.0,32.0,4.0,34.0,22.0,1973.63,4.152.856.863.202.230,Baixo
21.0,66528.24,5.0,5.0,11.0,0.0,17.0,9.0,1460.8,3.894.642.667.199.510,Regular
21.0,66528.24,5.0,5.0,11.0,0.0,19.0,8.0,1460.8,3.894.642.667.199.510,Regular
21.0,66528.24,5.0,5.0,11.0,0.0,15.0,9.0,1460.8,3.894.642.667.199.510,Regular
21.0,66528.24,5.0,5.0,11.0,0.0,17.0,11.0,1460.8,3.894.642.667.199.510,Regular
21.0,66528.24,5.0,5.0,11.0,0.0,17.0,12.0,1460.8,3.894.642.667.199.510,Regular
21.0,66528.24,5.0,5.0,11.0,0.0,17.0,9.0,1460.8,3.894.642.667.199.510,Regular
21.0,66528.24,5.0,5.0,11.0,0.0,17.0,10.0,1460.8,3.894.642.667.199.510,Regular
22.0,66528.24,5.0,5.0,11.0,0.0,20.0,12.0,1460.8,3.894.642.667.199.510,Regular
55.0,19.403.405,1.0,7.0,3.0,3.0,13.0,9.0,339.11,12.699.574.148.992.500,Regular
55.0,19.403.405,1.0,7.0,3.0,3.0,13.0,11.0,339.11,12.699.574.148.992.500,Regular
55.0,19.403.405,1.0,7.0,3.0,3.0,11.0,9.0,339.11,12.699.574.148.992.500,Regular
55.0,19.403.405,1.0,7.0,3.0,3.0,13.0,9.0,339.11,12.699.574.148.992.500,Regular
55.0,19.403.405,1.0,7.0,3.0,3.0,12.0,9.0,339.11,12.699.574.148.992.500,Regular
55.0,19.403.405,1.0,7.0,3.0,3.0,13.0,9.0,339.11,12.699.574.148.992.500,Regular
55.0,19.403.405,1.0,7.0,3.0,3.0,13.0,9.0,339.11,12.699.574.148.992.500,Baixo
55.0,19.403.405,1.0,7.0,3.0,3.0,13.0,10.0,339.11,12.699.574.148.992.500,Baixo
19.0,31122.79,7.0,5.0,12.0,0.0,28.0,20.0,358.6,32.419.054.110.028.400,Regular
19.0,31122.79,7.0,5.0,12.0,0.0,28.0,20.0,358.6,32.419.054.110.028.400,Regular
19.0,31122.79,7.0,5.0,12.0,0.0,28.0,20.0,358.6,32.419.054.110.028.400,Regular
19.0,31122.79,7.0,5.0,12.0,0.0,28.0,21.0,358.6,32.419.054.110.028.400,Regular
19.0,31122.79,7.0,5.0,12.0,0.0,28.0,20.0,358.6,32.419.054.110.028.400,Regular
19.0,31122.79,7.0,5.0,12.0,0.0,23.0,18.0,358.6,32.419.054.110.028.400,Regular
19.0,31122.79,7.0,5.0,12.0,0.0,28.0,19.0,358.6,32.419.054.110.028.400,Regular
19.0,31122.79,7.0,5.0,12.0,0.0,31.0,20.0,358.6,32.419.054.110.028.400,Regular
19.0,15015.4,5.0,5.0,9.0,1.0,23.0,9.0,330.17,4.730.795.792.957.780,Baixo
19.0,15015.4,5.0,5.0,9.0,1.0,25.0,10.0,330.17,4.730.795.792.957.780,Baixo
19.0,15015.4,5.0,5.0,9.0,1.0,25.0,11.0,330.17,4.730.795.792.957.780,Baixo
19.0,15015.4,5.0,5.0,9.0,1.0,25.0,11.0,330.17,4.730.795.792.957.780,Baixo
19.0,15015.4,5.0,5.0,9.0,1.0,21.0,14.0,330.17,4.730.795.792.957.780,Baixo
20.0,15015.4,5.0,5.0,9.0,1.0,23.0,11.0,330.17,4.730.795.792.957.780,Baixo
20.0,15015.4,5.0,5.0,9.0,1.0,25.0,11.0,330.17,4.730.795.792.957.780,Baixo
20.0,15015.4,5.0,5.0,9.0,1.0,27.0,8.0,330.17,4.730.795.792.957.780,Regular
34.0,19777.05,5.0,3.0,3.0,3.0,19.0,3.0,186.16,1.176.411.839.618.040,Baixo
34.0,19777.05,5.0,3.0,3.0,3.0,19.0,3.0,186.16,1.176.411.839.618.040,Baixo
34.0,19777.05,5.0,3.0,3.0,3.0,19.0,3.0,186.16,1.176.411.839.618.040,Regular
34.0,19777.05,5.0,3.0,3.0,3.0,24.0,3.0,186.16,1.176.411.839.618.040,Baixo
34.0,19777.05,5.0,3.0,3.0,3.0,22.0,3.0,186.16,1.176.411.839.618.040,Baixo
34.0,19777.05,5.0,3.0,3.0,3.0,19.0,3.0,186.16,1.176.411.839.618.040,Baixo
34.0,19777.05,5.0,3.0,3.0,3.0,16.0,3.0,186.16,1.176.411.839.618.040,Baixo
34.0,19777.05,5.0,3.0,3.0,3.0,19.0,3.0,186.16,1.176.411.839.618.040,Baixo
24.0,20188.02,4.0,3.0,6.0,3.0,10.0,5.0,399.92,22.789.935.163.440.200,Regular
24.0,20188.02,4.0,3.0,6.0,3.0,9.0,6.0,399.92,22.789.935.163.440.200,Regular
24.0,20188.02,4.0,3.0,6.0,3.0,9.0,8.0,399.92,22.789.935.163.440.200,Alto
24.0,20188.02,4.0,3.0,6.0,3.0,13.0,3.0,399.92,22.789.935.163.440.200,Alto
24.0,20188.02,4.0,3.0,6.0,3.0,9.0,6.0,399.92,22.789.935.163.440.200,Regular
25.0,20188.02,4.0,3.0,6.0,3.0,9.0,6.0,399.92,22.789.935.163.440.200,Alto
25.0,20188.02,4.0,3.0,6.0,3.0,9.0,6.0,399.92,22.789.935.163.440.200,Alto
25.0,20188.02,4.0,3.0,6.0,3.0,9.0,6.0,399.92,22.789.935.163.440.200,Alto
54.0,41345.58,0.0,5.0,10.0,0.0,7.0,3.0,646.47,3.694.720.504.158.930,Regular
54.0,41345.58,0.0,5.0,10.0,0.0,7.0,0.0,646.47,3.694.720.504.158.930,Regular
54.0,41345.58,0.0,5.0,10.0,0.0,7.0,0.0,646.47,3.694.720.504.158.930,Regular
54.0,41345.58,0.0,5.0,10.0,0.0,12.0,0.0,646.47,3.694.720.504.158.930,Baixo
54.0,41345.58,0.0,5.0,10.0,0.0,7.0,0.0,646.47,3.694.720.504.158.930,Baixo
54.0,41345.58,0.0,5.0,10.0,0.0,2.0,0.0,646.47,3.694.720.504.158.930,Baixo
54.0,41345.58,0.0,5.0,10.0,0.0,9.0,0.0,646.47,3.694.720.504.158.930,Baixo
54.0,41345.58,0.0,5.0,10.0,0.0,7.0,0.0,646.47,3.694.720.504.158.930,Baixo
31.0,55151.04,10.0,6.0,23.0,6.0,31.0,17.0,1743.83,7.206.880.052.556.760,Baixo
31.0,55151.04,10.0,6.0,23.0,6.0,31.0,17.0,1743.83,7.206.880.052.556.760,Baixo
32.0,55151.04,10.0,6.0,23.0,6.0,31.0,17.0,1743.83,7.206.880.052.556.760,Baixo
32.0,55151.04,10.0,6.0,23.0,6.0,31.0,17.0,1743.83,7.206.880.052.556.760,Baixo
32.0,55151.04,10.0,6.0,23.0,6.0,36.0,17.0,1743.83,7.206.880.052.556.760,Baixo
32.0,55151.04,10.0,6.0,23.0,6.0,31.0,17.0,1743.83,7.206.880.052.556.760,Baixo
32.0,55151.04,10.0,6.0,23.0,6.0,29.0,19.0,1743.83,7.206.880.052.556.760,Baixo
32.0,55151.04,10.0,6.0,23.0,6.0,31.0,17.0,1743.83,7.206.880.052.556.760,Regular
39.0,30536.62,6.0,6.0,7.0,2.0,19.0,7.0,687.87,19.681.144.122.429.000,Regular
39.0,30536.62,6.0,6.0,7.0,2.0,19.0,8.0,687.87,19.681.144.122.429.000,Regular
39.0,30536.62,6.0,6.0,7.0,2.0,19.0,8.0,687.87,19.681.144.122.429.000,Regular
39.0,30536.62,6.0,6.0,7.0,2.0,19.0,8.0,687.87,19.681.144.122.429.000,Regular
39.0,30536.62,6.0,6.0,7.0,2.0,19.0,8.0,687.87,19.681.144.122.429.000,Baixo
39.0,30536.62,6.0,6.0,7.0,2.0,19.0,8.0,687.87,19.681.144.122.429.000,Baixo
39.0,30536.62,6.0,6.0,7.0,2.0,19.0,10.0,687.87,19.681.144.122.429.000,Baixo
39.0,30536.62,6.0,6.0,7.0,2.0,19.0,8.0,687.87,19.681.144.122.429.000,Regular
29.0,147499.6,2.0,2.0,12.0,2.0,14.0,3.0,1250.67,131.381.035.832.214,Regular
29.0,147499.6,2.0,2.0,12.0,2.0,14.0,3.0,1250.67,131.381.035.832.214,Alto
29.0,147499.6,2.0,2.0,12.0,2.0,12.0,6.0,1250.67,131.381.035.832.214,Alto
29.0,147499.6,2.0,2.0,12.0,2.0,14.0,3.0,1250.67,131.381.035.832.214,Regular
29.0,147499.6,2.0,2.0,12.0,2.0,9.0,0.0,1250.67,131.381.035.832.214,Alto
29.0,147499.6,2.0,2.0,12.0,2.0,15.0,3.0,1250.67,131.381.035.832.214,Alto
29.0,147499.6,2.0,2.0,12.0,2.0,14.0,0.0,1250.67,131.381.035.832.214,Alto
29.0,147499.6,2.0,2.0,12.0,2.0,14.0,2.0,1250.67,131.381.035.832.214,Alto
42.0,20005.22,8.0,3.0,6.0,4.0,22.0,20.0,1859.45,33.732.895.023.802.700,Regular
42.0,20005.22,8.0,3.0,6.0,4.0,22.0,22.0,1859.45,33.732.895.023.802.700,Regular
42.0,20005.22,8.0,3.0,6.0,4.0,25.0,23.0,1859.45,33.732.895.023.802.700,Regular
42.0,20005.22,8.0,3.0,6.0,4.0,22.0,20.0,1859.45,33.732.895.023.802.700,Regular
42.0,20005.22,8.0,3.0,6.0,4.0,17.0,20.0,1859.45,33.732.895.023.802.700,Regular
43.0,20005.22,8.0,3.0,6.0,4.0,22.0,20.0,1859.45,33.732.895.023.802.700,Regular
43.0,20005.22,8.0,3.0,6.0,4.0,23.0,21.0,1859.45,33.732.895.023.802.700,Baixo
43.0,20005.22,8.0,3.0,6.0,4.0,22.0,20.0,1859.45,33.732.895.023.802.700,Baixo
32.0,19795.52,6.0,9.0,34.0,8.0,15.0,21.0,3135.02,2.801.844.341.446.740,Regular
32.0,19795.52,7.0,10.0,34.0,8.0,15.0,22.0,3135.02,2.801.844.341.446.740,Baixo
32.0,19795.52,7.0,10.0,34.0,8.0,15.0,21.0,3135.02,2.801.844.341.446.740,Baixo
32.0,19795.52,7.0,10.0,34.0,8.0,15.0,18.0,3135.02,2.801.844.341.446.740,Baixo
32.0,19795.52,7.0,10.0,34.0,8.0,15.0,21.0,3135.02,2.801.844.341.446.740,Baixo
33.0,19795.52,7.0,10.0,34.0,8.0,15.0,21.0,3135.02,2.801.844.341.446.740,Baixo
33.0,19795.52,7.0,10.0,34.0,8.0,15.0,21.0,3135.02,2.801.844.341.446.740,Baixo
33.0,19795.52,7.0,10.0,34.0,8.0,14.0,21.0,3135.02,2.801.844.341.446.740,Baixo
33.0,60938.13,10.0,8.0,31.0,8.0,24.0,18.0,3947.24,10.661.205.768.032.000,Baixo
33.0,60938.13,10.0,8.0,31.0,8.0,23.0,18.0,3947.24,10.661.205.768.032.000,Baixo
33.0,60938.13,10.0,8.0,31.0,8.0,26.0,17.0,3947.24,10.661.205.768.032.000,Regular
33.0,60938.13,10.0,8.0,31.0,8.0,26.0,18.0,3947.24,10.661.205.768.032.000,Baixo
34.0,60938.13,10.0,8.0,31.0,8.0,26.0,21.0,3947.24,10.661.205.768.032.000,Baixo
34.0,60938.13,10.0,8.0,31.0,8.0,26.0,18.0,3947.24,10.661.205.768.032.000,Baixo
34.0,60938.13,10.0,8.0,31.0,8.0,26.0,18.0,3947.24,10.661.205.768.032.000,Baixo
34.0,60938.13,10.0,8.0,31.0,8.0,26.0,21.0,3947.24,10.661.205.768.032.000,Baixo
54.0,80396.86,5.0,7.0,9.0,0.0,8.0,11.0,1357.54,4.796.336.562.901.940,Alto
54.0,80396.86,5.0,7.0,9.0,0.0,8.0,11.0,1357.54,4.796.336.562.901.940,Alto
54.0,80396.86,5.0,7.0,9.0,0.0,8.0,13.0,1357.54,4.796.336.562.901.940,Regular
54.0,80396.86,5.0,7.0,9.0,0.0,8.0,10.0,1357.54,4.796.336.562.901.940,Regular
54.0,80396.86,5.0,7.0,9.0,0.0,7.0,11.0,1357.54,4.796.336.562.901.940,Regular
54.0,80396.86,5.0,7.0,9.0,0.0,8.0,11.0,1357.54,4.796.336.562.901.940,Regular
54.0,80396.86,5.0,7.0,9.0,0.0,8.0,11.0,1357.54,4.796.336.562.901.940,Regular
54.0,80396.86,5.0,7.0,9.0,0.0,8.0,11.0,1357.54,4.796.336.562.901.940,Regular
42.0,57610.32,8.0,10.0,25.0,9.0,41.0,23.0,4428.64,3.603.012.554.918,Baixo
42.0,57610.32,8.0,10.0,25.0,9.0,41.0,23.0,4428.64,3.603.012.554.918,Baixo
42.0,57610.32,8.0,10.0,25.0,9.0,41.0,23.0,4428.64,3.603.012.554.918,Regular
42.0,57610.32,8.0,10.0,25.0,9.0,41.0,23.0,4428.64,3.603.012.554.918,Baixo
42.0,57610.32,8.0,10.0,25.0,9.0,41.0,23.0,4428.64,3.603.012.554.918,Baixo
42.0,57610.32,8.0,10.0,25.0,9.0,41.0,23.0,4428.64,3.603.012.554.918,Baixo
42.0,57610.32,8.0,10.0,25.0,9.0,44.0,23.0,4428.64,3.603.012.554.918,Baixo
43.0,57610.32,8.0,10.0,25.0,9.0,41.0,23.0,4428.64,3.603.012.554.918,Baixo
36.0,18717.02,8.0,5.0,15.0,5.0,14.0,20.0,2103.99,29.939.366.844.700.000,Baixo
36.0,18717.02,8.0,5.0,15.0,5.0,9.0,19.0,2103.99,29.939.366.844.700.000,Baixo
36.0,18717.02,8.0,5.0,15.0,5.0,9.0,17.0,2103.99,29.939.366.844.700.000,Baixo
36.0,18717.02,8.0,5.0,15.0,5.0,11.0,18.0,2103.99,29.939.366.844.700.000,Regular
36.0,18717.02,8.0,5.0,15.0,5.0,9.0,19.0,2103.99,29.939.366.844.700.000,Regular
36.0,18717.02,8.0,5.0,15.0,5.0,9.0,16.0,2103.99,29.939.366.844.700.000,Regular
37.0,18717.02,8.0,5.0,15.0,5.0,7.0,18.0,2103.99,29.939.366.844.700.000,Baixo
37.0,18717.02,8.0,5.0,15.0,5.0,4.0,18.0,2103.99,29.939.366.844.700.000,Regular
17.0,19163.22,3.0,7.0,7.0,2.0,23.0,18.0,2226.37,13.802.486.568.675.100,Regular
17.0,19163.22,3.0,7.0,7.0,2.0,23.0,19.0,2226.37,13.802.486.568.675.100,Regular
17.0,19163.22,3.0,7.0,7.0,2.0,21.0,18.0,2226.37,13.802.486.568.675.100,Regular
17.0,19163.22,3.0,7.0,7.0,2.0,18.0,19.0,2226.37,13.802.486.568.675.100,Alto
17.0,19163.22,3.0,7.0,7.0,2.0,25.0,18.0,2226.37,13.802.486.568.675.100,Alto
17.0,19163.22,3.0,7.0,7.0,2.0,18.0,18.0,2226.37,13.802.486.568.675.100,Alto
17.0,19163.22,3.0,7.0,7.0,2.0,23.0,19.0,2226.37,13.802.486.568.675.100,Regular
17.0,19163.22,3.0,7.0,7.0,2.0,23.0,22.0,2226.37,13.802.486.568.675.100,Regular
48.0,94554.87,2.0,6.0,2.0,0.0,9.0,0.0,1487.9,98.174.684.970.301,Alto
48.0,94554.87,2.0,6.0,2.0,0.0,9.0,0.0,1487.9,98.174.684.970.301,Alto
48.0,94554.87,2.0,6.0,2.0,0.0,9.0,1.0,1487.9,98.174.684.970.301,Alto
48.0,94554.87,2.0,6.0,2.0,0.0,9.0,0.0,1487.9,98.174.684.970.301,Alto
48.0,94554.87,2.0,6.0,2.0,0.0,9.0,0.0,1487.9,98.174.684.970.301,Alto
48.0,94554.87,2.0,6.0,2.0,0.0,4.0,0.0,1487.9,98.174.684.970.301,Alto
48.0,94554.87,2.0,6.0,2.0,0.0,9.0,1.0,1487.9,98.174.684.970.301,Regular
48.0,94554.87,2.0,6.0,2.0,0.0,9.0,0.0,1487.9,98.174.684.970.301,Alto
27.0,63536.98,4.0,5.0,12.0,2.0,29.0,14.0,89.62,36.732.411.953.841.900,Regular
27.0,63536.98,4.0,5.0,12.0,2.0,33.0,16.0,89.62,36.732.411.953.841.900,Regular
27.0,63536.98,4.0,5.0,12.0,2.0,26.0,16.0,89.62,36.732.411.953.841.900,Regular
27.0,63536.98,4.0,5.0,12.0,2.0,29.0,15.0,89.62,36.732.411.953.841.900,Regular
27.0,63536.98,4.0,5.0,12.0,2.0,29.0,13.0,89.62,36.732.411.953.841.900,Regular
27.0,63536.98,4.0,5.0,12.0,2.0,29.0,16.0,89.62,36.732.411.953.841.900,Regular
27.0,63536.98,4.0,5.0,12.0,2.0,29.0,16.0,89.62,36.732.411.953.841.900,Regular
27.0,63536.98,4.0,5.0,12.0,2.0,29.0,16.0,89.62,36.732.411.953.841.900,Regular
39.0,9.983.345,6.0,10.0,15.0,5.0,22.0,16.0,1823.35,0.0,Baixo
39.0,9.983.345,6.0,10.0,15.0,5.0,22.0,16.0,1823.35,0.0,Baixo
39.0,9.983.345,7.0,11.0,15.0,5.0,22.0,16.0,1823.35,0.0,Regular
39.0,9.983.345,7.0,11.0,15.0,5.0,22.0,16.0,1823.35,0.0,Regular
40.0,9.983.345,7.0,11.0,15.0,5.0,22.0,16.0,1823.35,0.0,Regular
40.0,9.983.345,7.0,11.0,15.0,5.0,27.0,16.0,1823.35,0.0,Regular
40.0,9.983.345,7.0,11.0,15.0,5.0,22.0,16.0,1823.35,0.0,Regular
40.0,9.983.345,7.0,11.0,15.0,5.0,22.0,16.0,1823.35,0.0,Regular
14.0,27796.42,6.0,5.0,16.0,2.0,18.0,14.0,1073.94,34.567.422.020.091.700,Regular
14.0,27796.42,6.0,5.0,16.0,2.0,18.0,14.0,1073.94,34.567.422.020.091.700,Regular
14.0,27796.42,6.0,5.0,16.0,2.0,20.0,13.0,1073.94,34.567.422.020.091.700,Regular
15.0,27796.42,6.0,5.0,16.0,2.0,18.0,16.0,1073.94,34.567.422.020.091.700,Regular
15.0,27796.42,6.0,5.0,16.0,2.0,18.0,11.0,1073.94,34.567.422.020.091.700,Regular
15.0,27796.42,6.0,5.0,16.0,2.0,20.0,14.0,1073.94,34.567.422.020.091.700,Regular
15.0,27796.42,6.0,5.0,16.0,2.0,18.0,15.0,1073.94,34.567.422.020.091.700,Regular
15.0,27796.42,6.0,5.0,16.0,2.0,18.0,11.0,1073.94,34.567.422.020.091.700,Regular
29.0,132872.72,3.0,3.0,10.0,2.0,11.0,7.0,89.68,14.348.602.264.296.700,Alto
30.0,132872.72,3.0,3.0,10.0,2.0,14.0,6.0,89.68,14.348.602.264.296.700,Alto
30.0,132872.72,3.0,3.0,10.0,2.0,14.0,5.0,89.68,14.348.602.264.296.700,Alto
30.0,132872.72,3.0,3.0,10.0,2.0,14.0,7.0,89.68,14.348.602.264.296.700,Alto
30.0,132872.72,3.0,3.0,10.0,2.0,11.0,8.0,89.68,14.348.602.264.296.700,Regular
30.0,132872.72,3.0,3.0,10.0,2.0,14.0,7.0,89.68,14.348.602.264.296.700,Alto
30.0,132872.72,3.0,3.0,10.0,2.0,14.0,4.0,89.68,14.348.602.264.296.700,Alto
30.0,132872.72,3.0,3.0,10.0,2.0,14.0,5.0,89.68,14.348.602.264.296.700,Alto
41.0,140014.36,3.0,7.0,18.0,4.0,23.0,8.0,1151.7,10.222.071.214.736.100,Regular
41.0,140014.36,3.0,7.0,18.0,4.0,27.0,10.0,1151.7,10.222.071.214.736.100,Regular
41.0,140014.36,3.0,7.0,18.0,4.0,27.0,10.0,1151.7,10.222.071.214.736.100,Regular
41.0,140014.36,3.0,7.0,18.0,4.0,27.0,10.0,1151.7,10.222.071.214.736.100,Regular
41.0,140014.36,3.0,7.0,18.0,4.0,27.0,12.0,1151.7,10.222.071.214.736.100,Regular
42.0,140014.36,3.0,7.0,18.0,4.0,27.0,10.0,1151.7,10.222.071.214.736.100,Regular
42.0,140014.36,3.0,7.0,18.0,4.0,27.0,9.0,1151.7,10.222.071.214.736.100,Regular
42.0,140014.36,3.0,7.0,18.0,4.0,27.0,9.0,1151.7,10.222.071.214.736.100,Regular
47.0,37071.2,1.0,6.0,6.0,4.0,17.0,5.0,869.99,53.602.383.645.038,Alto
47.0,37071.2,1.0,6.0,6.0,4.0,14.0,5.0,869.99,53.602.383.645.038,Alto
47.0,37071.2,1.0,6.0,6.0,4.0,14.0,5.0,869.99,53.602.383.645.038,Regular
